+0.200 1.924614e+03
 +0.300 1.822904e+03
 +0.400 1.698524e+03
 +0.500 1.570067e+03
 +0.600 1.451102e+03
 +0.700 1.356505e+03
 +0.800 1.284396e+03
 +0.900 1.208006e+03
 +1.000 1.124912e+03
 +1.100 1.035034e+03
 +1.200 9.393438e+02
 +1.300 8.398576e+02
 +1.400 7.370008e+02
 +1.500 6.328678e+02
 +1.600 5.310106e+02
 +1.700 4.330997e+02
 +1.800 3.413101e+02
 +1.900 2.576517e+02
 +2.000 1.838397e+02
 +2.020 1.703729e+02
 +2.040 1.573677e+02
 +2.060 1.448269e+02
 +2.080 1.327565e+02
 +2.100 1.211598e+02
 +2.120 1.100369e+02
 +2.140 9.938809e+01
 +2.160 8.922279e+01
 +2.180 7.956504e+01
 +2.200 7.043022e+01
 +2.205 6.823315e+01
 +2.210 6.606828e+01
 +2.215 6.393645e+01
 +2.220 6.184126e+01
 +2.225 5.978159e+01
 +2.230 5.775852e+01
 +2.235 5.576729e+01
 +2.240 5.381190e+01
 +2.245 5.189289e+01
 +2.250 5.001123e+01
 +2.255 4.816688e+01
 +2.260 4.635176e+01
 +2.265 4.457234e+01
 +2.270 4.283101e+01
 +2.275 4.112781e+01
 +2.280 3.946044e+01
 +2.285 3.782640e+01
 +2.290 3.623080e+01
 +2.295 3.467377e+01
 +2.300 3.315287e+01
 +2.305 3.166381e+01
 +2.310 3.021077e+01
 +2.315 2.879664e+01
 +2.320 2.742089e+01
 +2.325 2.607922e+01
 +2.330 2.477110e+01
 +2.335 2.349449e+01
 +2.340 2.225709e+01
 +2.345 2.105603e+01
 +2.350 1.988715e+01
 +2.355 1.875358e+01
 +2.360 1.765003e+01
 +2.365 1.658265e+01
 +2.370 1.554388e+01
 +2.375 1.454419e+01
 +2.380 1.358245e+01
 +2.385 1.264587e+01
 +2.390 1.174473e+01
 +2.395 1.087971e+01
 +2.400 1.004325e+01
 +2.405 9.244016e+00
 +2.410 8.483845e+00
 +2.415 7.748245e+00
 +2.420 7.043240e+00
 +2.425 6.378153e+00
 +2.430 5.751108e+00
 +2.435 5.147219e+00
 +2.440 4.578838e+00
 +2.445 4.047140e+00
 +2.450 3.550312e+00
 +2.455 3.076792e+00
 +2.460 2.641499e+00
 +2.465 2.246487e+00
 +2.470 1.886129e+00
 +2.475 1.543405e+00
 +2.480 1.236473e+00
 +2.485 9.698069e-01
 +2.490 7.432541e-01
 +2.495 5.412490e-01
 +2.500 3.636000e-01
 +2.505 2.226555e-01
 +2.510 1.213967e-01
 +2.515 5.768652e-02
 +2.520 1.182499e-02
 +2.525 0.000000e+00
 +2.530 2.332252e-02
 +2.535 8.364139e-02
 +2.540 1.764295e-01
 +2.545 2.891746e-01
 +2.550 4.411084e-01
 +2.555 6.289502e-01
 +2.560 8.499365e-01
 +2.565 1.100042e+00
 +2.570 1.367012e+00
 +2.575 1.672537e+00
 +2.580 2.016627e+00
 +2.585 2.399396e+00
 +2.590 2.806055e+00
 +2.595 3.228006e+00
 +2.600 3.685590e+00
 +2.605 4.177749e+00
 +2.610 4.707665e+00
 +2.615 5.274718e+00
 +2.620 5.851833e+00
 +2.625 6.455252e+00
 +2.630 7.096100e+00
 +2.635 7.773609e+00
 +2.640 8.484235e+00
 +2.645 9.223526e+00
 +2.650 9.975781e+00
 +2.655 1.075914e+01
 +2.660 1.157453e+01
 +2.665 1.242566e+01
 +2.670 1.331307e+01
 +2.675 1.422074e+01
 +2.680 1.512720e+01
 +2.685 1.606679e+01
 +2.690 1.700640e+01
 +2.695 1.798144e+01
 +2.700 1.899148e+01
 +2.720 2.332186e+01
 +2.740 2.808356e+01
 +2.760 3.325276e+01
 +2.780 3.887380e+01
 +2.800 4.487742e+01
 +2.820 5.128553e+01
 +2.840 5.811211e+01
 +2.860 6.525333e+01
 +2.880 7.280165e+01
 +2.900 8.067823e+01
 +3.000 1.248730e+02
 +3.100 1.758583e+02
 +3.200 2.325081e+02
 +3.300 2.938336e+02
 +3.400 3.586646e+02
 +3.500 4.257307e+02
 +3.600 4.939120e+02
 +3.700 5.648876e+02
 +3.800 6.402881e+02
 +3.900 7.165846e+02
 +4.000 7.925184e+02
 +4.200 9.505320e+02
 +4.400 1.110471e+03
 +4.600 1.264411e+03
 +4.800 1.405687e+03
 +5.000 1.529601e+03
 +5.200 1.633802e+03
 +5.400 1.717418e+03
 +5.600 1.780477e+03
 +5.800 1.823513e+03
 +6.000 1.847518e+03
 +6.200 1.854121e+03
 +6.400 1.845428e+03
 +6.600 1.824151e+03
 +6.800 1.793283e+03
 +7.000 1.755782e+03
